Timestamp,Trial,Adj_Local_Sway_X,Adj_Local_Sway_Z,Local_Sway_Radius,Local_Sway_Jerk,Orb_Event,Reaction_Time,Movement_Time
24.719,1,0.0005,0.0491,0.0491,621.2672,None,0.000,0.000
24.747,1,0.0069,0.0474,0.0479,773.5176,None,0.000,0.000
24.775,1,0.0132,0.0465,0.0483,364.7266,None,0.000,0.000
24.803,1,0.0187,0.0454,0.0491,229.2703,None,0.000,0.000
24.831,1,0.0228,0.0443,0.0498,63.9408,None,0.000,0.000
24.858,1,0.0262,0.0439,0.0512,372.8846,None,0.000,0.000
24.886,1,0.0289,0.0439,0.0526,267.0802,None,0.000,0.000
24.914,1,0.0307,0.0436,0.0533,127.3610,None,0.000,0.000
24.942,1,0.0323,0.0431,0.0538,153.4615,None,0.000,0.000
24.970,1,0.0337,0.0424,0.0541,121.5084,None,0.000,0.000
24.998,1,0.0341,0.0414,0.0536,149.2949,None,0.000,0.000
25.026,1,0.0345,0.0392,0.0522,284.9499,None,0.000,0.000
25.053,1,0.0345,0.0366,0.0503,418.9191,None,0.000,0.000
25.082,1,0.0340,0.0352,0.0489,197.2016,None,0.000,0.000
25.109,1,0.0332,0.0333,0.0470,374.9641,None,0.000,0.000
25.137,1,0.0323,0.0310,0.0447,110.2202,None,0.000,0.000
25.165,1,0.0311,0.0287,0.0423,223.5980,None,0.000,0.000
25.192,1,0.0295,0.0267,0.0398,73.3961,None,0.000,0.000
25.220,1,0.0284,0.0254,0.0381,107.3009,None,0.000,0.000
25.248,1,0.0276,0.0246,0.0369,24.9638,None,0.000,0.000
25.277,1,0.0269,0.0240,0.0360,71.8688,None,0.000,0.000
25.304,1,0.0262,0.0232,0.0350,142.6037,None,0.000,0.000
25.332,1,0.0256,0.0222,0.0339,72.5381,None,0.000,0.000
25.360,1,0.0254,0.0216,0.0333,114.5956,None,0.000,0.000
25.388,1,0.0251,0.0212,0.0328,86.6842,None,0.000,0.000
25.416,1,0.0249,0.0210,0.0326,49.2045,None,0.000,0.000
25.443,1,0.0249,0.0205,0.0322,201.4658,None,0.000,0.000
25.471,1,0.0249,0.0198,0.0318,77.7978,None,0.000,0.000
25.499,1,0.0250,0.0191,0.0315,26.5180,None,0.000,0.000
25.527,1,0.0251,0.0185,0.0311,15.5792,None,0.000,0.000
25.555,1,0.0249,0.0181,0.0308,108.8844,None,0.000,0.000
25.583,1,0.0248,0.0180,0.0306,33.0157,None,0.000,0.000
25.610,1,0.0247,0.0175,0.0303,183.5173,None,0.000,0.000
25.638,1,0.0247,0.0170,0.0300,95.2346,None,0.000,0.000
25.666,1,0.0247,0.0168,0.0298,110.5879,None,0.000,0.000
25.694,1,0.0245,0.0165,0.0295,61.0668,None,0.000,0.000
25.722,1,0.0245,0.0163,0.0294,96.0608,None,0.000,0.000
25.756,1,0.0246,0.0159,0.0293,55.6517,None,0.000,0.000
25.785,1,0.0247,0.0156,0.0293,68.7855,None,0.000,0.000
25.806,1,0.0249,0.0155,0.0293,19.9820,None,0.000,0.000
25.833,1,0.0251,0.0154,0.0295,54.8148,Orb Spawned,0.000,0.000
25.861,1,0.0252,0.0153,0.0295,54.7030,None,0.000,0.000
25.889,1,0.0253,0.0149,0.0294,25.6858,None,0.000,0.000
25.917,1,0.0254,0.0149,0.0295,160.7022,None,0.000,0.000
25.945,1,0.0255,0.0149,0.0296,109.7037,None,0.000,0.000
25.972,1,0.0255,0.0148,0.0295,70.0956,None,0.000,0.000
26.001,1,0.0260,0.0148,0.0299,96.1123,None,0.000,0.000
26.029,1,0.0275,0.0147,0.0312,77.6004,None,0.000,0.000
26.056,1,0.0286,0.0142,0.0319,190.4875,None,0.000,0.000
26.084,1,0.0308,0.0138,0.0338,211.2305,None,0.000,0.000
26.111,1,0.0342,0.0135,0.0368,39.2607,None,0.000,0.000
26.140,1,0.0375,0.0126,0.0395,265.3013,None,0.000,0.000
26.168,1,0.0401,0.0116,0.0418,154.0901,None,0.000,0.000
26.195,1,0.0424,0.0104,0.0437,142.4054,Movement Initiated,0.390,0.000
26.223,1,0.0436,0.0096,0.0447,172.6168,None,0.000,0.000
26.251,1,0.0440,0.0091,0.0449,196.1261,None,0.000,0.000
26.279,1,0.0433,0.0086,0.0442,308.7116,None,0.000,0.000
26.306,1,0.0426,0.0073,0.0432,183.7499,None,0.000,0.000
26.335,1,0.0414,0.0064,0.0419,409.5846,Hit,0.000,0.125
26.363,1,0.0405,0.0053,0.0408,246.5874,None,0.000,0.000
26.390,1,0.0393,0.0043,0.0395,210.3330,None,0.000,0.000
26.418,1,0.0385,0.0040,0.0387,104.7477,None,0.000,0.000
26.446,1,0.0365,0.0042,0.0367,210.3747,None,0.000,0.000
26.474,1,0.0347,0.0051,0.0351,230.9906,None,0.000,0.000
26.502,1,0.0328,0.0062,0.0334,75.7677,None,0.000,0.000
26.530,1,0.0301,0.0071,0.0309,200.6023,None,0.000,0.000
26.557,1,0.0273,0.0087,0.0287,401.1420,None,0.000,0.000
26.577,1,0.0261,0.0100,0.0279,225.9317,None,0.000,0.000
26.602,1,0.0233,0.0125,0.0264,423.1310,None,0.000,0.000
26.627,1,0.0209,0.0140,0.0252,436.2690,None,0.000,0.000
26.655,1,0.0186,0.0148,0.0238,113.5888,None,0.000,0.000
26.682,1,0.0149,0.0168,0.0225,506.8488,None,0.000,0.000
26.710,1,0.0134,0.0189,0.0232,622.5936,None,0.000,0.000
26.738,1,0.0116,0.0200,0.0231,353.6873,None,0.000,0.000
26.766,1,0.0098,0.0206,0.0228,98.2652,None,0.000,0.000
26.794,1,0.0083,0.0216,0.0231,246.6015,None,0.000,0.000
26.822,1,0.0067,0.0221,0.0231,127.4897,None,0.000,0.000
26.849,1,0.0058,0.0220,0.0228,192.8077,None,0.000,0.000
26.877,1,0.0046,0.0220,0.0225,337.8495,None,0.000,0.000
26.905,1,0.0032,0.0220,0.0222,107.4314,None,0.000,0.000
26.934,1,0.0024,0.0217,0.0218,139.7202,None,0.000,0.000
26.961,1,0.0013,0.0210,0.0210,89.7157,None,0.000,0.000
26.989,1,0.0002,0.0204,0.0204,87.7763,None,0.000,0.000
27.017,1,-0.0004,0.0201,0.0201,114.7349,None,0.000,0.000
27.045,1,-0.0007,0.0197,0.0197,143.1987,None,0.000,0.000
27.072,1,-0.0007,0.0193,0.0193,27.4278,None,0.000,0.000
27.100,1,-0.0007,0.0193,0.0193,115.2242,None,0.000,0.000
27.128,1,-0.0004,0.0194,0.0194,89.3907,None,0.000,0.000
27.156,1,0.0001,0.0194,0.0194,46.0316,None,0.000,0.000
27.184,1,0.0005,0.0195,0.0195,111.3072,None,0.000,0.000
27.212,1,0.0008,0.0198,0.0198,20.8524,None,0.000,0.000
27.239,1,0.0012,0.0202,0.0202,65.9546,None,0.000,0.000
27.267,1,0.0019,0.0205,0.0206,29.7357,None,0.000,0.000
27.296,1,0.0025,0.0211,0.0212,50.9151,None,0.000,0.000
27.323,1,0.0032,0.0217,0.0219,32.9645,None,0.000,0.000
27.351,1,0.0042,0.0223,0.0227,10.5011,None,0.000,0.000
27.378,1,0.0052,0.0229,0.0235,38.9717,None,0.000,0.000
27.407,1,0.0060,0.0233,0.0241,48.3278,None,0.000,0.000
27.434,1,0.0064,0.0237,0.0245,78.3255,None,0.000,0.000
27.462,1,0.0067,0.0240,0.0250,63.0873,None,0.000,0.000
27.490,1,0.0069,0.0245,0.0254,75.7603,None,0.000,0.000
27.518,1,0.0073,0.0249,0.0259,41.4532,None,0.000,0.000
27.545,1,0.0077,0.0254,0.0265,92.2928,None,0.000,0.000
27.573,1,0.0081,0.0258,0.0271,96.0834,None,0.000,0.000
27.601,1,0.0089,0.0261,0.0276,35.0957,None,0.000,0.000
27.629,1,0.0098,0.0265,0.0282,136.0003,None,0.000,0.000
27.658,1,0.0104,0.0272,0.0291,67.8979,None,0.000,0.000
27.685,1,0.0112,0.0274,0.0296,250.9810,None,0.000,0.000
27.713,1,0.0119,0.0273,0.0297,43.3613,None,0.000,0.000
27.741,1,0.0124,0.0274,0.0301,132.7908,None,0.000,0.000
27.768,1,0.0129,0.0277,0.0305,15.9542,None,0.000,0.000
27.796,1,0.0130,0.0279,0.0308,63.6535,None,0.000,0.000
27.825,1,0.0133,0.0280,0.0310,38.8771,None,0.000,0.000
27.852,1,0.0134,0.0282,0.0312,62.0692,None,0.000,0.000
27.880,1,0.0134,0.0284,0.0314,11.5195,Orb Spawned,0.000,0.000
27.908,1,0.0134,0.0287,0.0317,29.0698,None,0.000,0.000
27.928,1,0.0135,0.0288,0.0318,14.3982,None,0.000,0.000
27.954,1,0.0137,0.0291,0.0322,45.2249,None,0.000,0.000
27.977,1,0.0138,0.0294,0.0325,30.7072,None,0.000,0.000
28.005,1,0.0140,0.0298,0.0330,32.6284,None,0.000,0.000
28.033,1,0.0141,0.0302,0.0333,31.6049,None,0.000,0.000
28.061,1,0.0141,0.0305,0.0336,44.9561,None,0.000,0.000
28.089,1,0.0142,0.0308,0.0339,85.3472,None,0.000,0.000
28.116,1,0.0164,0.0316,0.0356,236.7019,None,0.000,0.000
28.144,1,0.0192,0.0320,0.0373,218.6743,None,0.000,0.000
28.172,1,0.0215,0.0315,0.0382,234.7555,None,0.000,0.000
28.200,1,0.0243,0.0309,0.0393,246.2312,Movement Initiated,0.335,0.000
28.228,1,0.0272,0.0301,0.0406,87.4121,None,0.000,0.000
28.256,1,0.0293,0.0294,0.0415,127.2717,None,0.000,0.000
28.284,1,0.0311,0.0285,0.0422,69.3208,None,0.000,0.000
28.311,1,0.0322,0.0270,0.0420,209.8205,None,0.000,0.000
28.340,1,0.0336,0.0252,0.0420,154.3959,Hit,0.000,0.139
28.367,1,0.0344,0.0243,0.0421,408.0922,None,0.000,0.000
28.395,1,0.0346,0.0236,0.0419,218.2738,None,0.000,0.000
28.423,1,0.0341,0.0230,0.0412,182.1821,None,0.000,0.000
28.451,1,0.0329,0.0229,0.0401,197.6763,None,0.000,0.000
28.478,1,0.0312,0.0243,0.0395,143.8945,None,0.000,0.000
28.513,1,0.0296,0.0254,0.0390,342.4367,None,0.000,0.000
28.539,1,0.0280,0.0256,0.0379,225.9042,None,0.000,0.000
28.562,1,0.0260,0.0263,0.0370,553.0670,None,0.000,0.000
28.590,1,0.0246,0.0285,0.0376,129.2928,None,0.000,0.000
28.617,1,0.0237,0.0295,0.0378,483.5371,None,0.000,0.000
28.645,1,0.0228,0.0298,0.0375,117.2993,None,0.000,0.000
28.673,1,0.0220,0.0303,0.0374,200.7493,None,0.000,0.000
28.701,1,0.0212,0.0311,0.0376,104.5637,None,0.000,0.000
28.729,1,0.0211,0.0317,0.0381,358.3899,None,0.000,0.000
28.757,1,0.0204,0.0320,0.0380,264.5101,None,0.000,0.000
28.785,1,0.0202,0.0323,0.0381,137.6999,None,0.000,0.000
28.812,1,0.0207,0.0324,0.0385,66.5089,None,0.000,0.000
28.840,1,0.0216,0.0325,0.0390,139.6512,None,0.000,0.000
28.868,1,0.0226,0.0323,0.0395,197.9744,None,0.000,0.000
28.896,1,0.0235,0.0320,0.0397,124.4054,None,0.000,0.000
28.924,1,0.0242,0.0319,0.0400,57.6471,None,0.000,0.000
28.952,1,0.0248,0.0317,0.0403,67.5464,None,0.000,0.000
28.980,1,0.0256,0.0314,0.0405,31.2325,None,0.000,0.000
29.007,1,0.0262,0.0312,0.0408,76.4051,None,0.000,0.000
29.035,1,0.0267,0.0310,0.0409,56.4325,None,0.000,0.000
29.063,1,0.0275,0.0307,0.0412,58.9733,None,0.000,0.000
29.091,1,0.0281,0.0305,0.0415,50.5674,None,0.000,0.000
29.119,1,0.0283,0.0303,0.0415,66.8667,None,0.000,0.000
29.147,1,0.0285,0.0301,0.0415,79.0120,None,0.000,0.000
29.175,1,0.0289,0.0299,0.0416,63.6741,None,0.000,0.000
29.202,1,0.0293,0.0299,0.0419,68.1968,None,0.000,0.000
29.230,1,0.0297,0.0298,0.0421,81.9610,None,0.000,0.000
29.258,1,0.0301,0.0295,0.0422,8.7630,None,0.000,0.000
29.286,1,0.0305,0.0293,0.0424,110.9634,None,0.000,0.000
29.314,1,0.0308,0.0293,0.0425,23.2090,None,0.000,0.000
29.342,1,0.0310,0.0291,0.0425,18.2459,None,0.000,0.000
29.370,1,0.0312,0.0290,0.0426,71.0813,None,0.000,0.000
29.397,1,0.0310,0.0288,0.0423,42.9077,None,0.000,0.000
29.425,1,0.0311,0.0287,0.0423,97.4896,None,0.000,0.000
29.453,1,0.0310,0.0286,0.0422,60.4686,None,0.000,0.000
29.481,1,0.0306,0.0288,0.0421,65.8060,None,0.000,0.000
29.509,1,0.0303,0.0288,0.0418,114.9352,None,0.000,0.000
29.529,1,0.0302,0.0287,0.0416,42.6998,None,0.000,0.000
29.550,1,0.0301,0.0285,0.0415,28.9204,None,0.000,0.000
29.578,1,0.0302,0.0286,0.0416,55.0968,None,0.000,0.000
29.606,1,0.0302,0.0287,0.0417,51.4462,None,0.000,0.000
29.634,1,0.0301,0.0288,0.0416,58.8765,None,0.000,0.000
29.662,1,0.0302,0.0287,0.0416,37.0103,None,0.000,0.000
29.690,1,0.0302,0.0286,0.0416,39.6463,None,0.000,0.000
29.717,1,0.0301,0.0286,0.0415,28.0375,None,0.000,0.000
29.745,1,0.0299,0.0286,0.0414,30.7254,None,0.000,0.000
29.773,1,0.0300,0.0285,0.0414,24.6801,None,0.000,0.000
29.801,1,0.0302,0.0284,0.0414,66.3131,None,0.000,0.000
29.829,1,0.0304,0.0283,0.0415,61.9386,None,0.000,0.000
29.857,1,0.0305,0.0284,0.0417,40.6896,None,0.000,0.000
29.885,1,0.0306,0.0283,0.0417,71.7405,None,0.000,0.000
29.912,1,0.0307,0.0283,0.0418,37.3923,None,0.000,0.000
29.940,1,0.0307,0.0284,0.0419,59.2285,Orb Spawned,0.000,0.000
29.968,1,0.0308,0.0286,0.0421,13.9245,None,0.000,0.000
29.996,1,0.0309,0.0286,0.0421,95.2614,None,0.000,0.000
30.024,1,0.0309,0.0285,0.0420,22.7580,None,0.000,0.000
30.052,1,0.0310,0.0286,0.0421,103.5990,None,0.000,0.000
30.079,1,0.0312,0.0287,0.0424,25.1480,None,0.000,0.000
30.107,1,0.0315,0.0288,0.0426,75.0238,None,0.000,0.000
30.136,1,0.0315,0.0287,0.0426,46.4904,None,0.000,0.000
30.163,1,0.0313,0.0285,0.0424,40.5093,None,0.000,0.000
30.191,1,0.0306,0.0284,0.0417,64.7713,None,0.000,0.000
30.218,1,0.0286,0.0284,0.0403,80.4214,None,0.000,0.000
30.246,1,0.0245,0.0290,0.0379,149.0632,None,0.000,0.000
30.275,1,0.0207,0.0300,0.0365,389.5910,Movement Initiated,0.362,0.000
30.302,1,0.0175,0.0308,0.0355,102.3618,None,0.000,0.000
30.330,1,0.0128,0.0319,0.0344,415.5774,None,0.000,0.000
30.358,1,0.0084,0.0336,0.0347,474.9218,None,0.000,0.000
30.386,1,0.0060,0.0359,0.0364,307.9603,None,0.000,0.000
30.414,1,0.0042,0.0385,0.0387,176.8752,None,0.000,0.000
30.441,1,0.0037,0.0400,0.0402,310.2922,None,0.000,0.000
30.470,1,0.0032,0.0413,0.0415,273.2768,Hit,0.000,0.181
30.498,1,0.0035,0.0424,0.0425,130.1189,None,0.000,0.000
30.532,1,0.0034,0.0443,0.0445,272.0959,None,0.000,0.000
30.561,1,0.0014,0.0476,0.0476,203.7953,None,0.000,0.000
30.581,1,-0.0021,0.0499,0.0500,508.4456,None,0.000,0.000
30.608,1,-0.0047,0.0498,0.0500,559.4473,None,0.000,0.000
30.637,1,-0.0070,0.0488,0.0493,496.6699,None,0.000,0.000
30.664,1,-0.0101,0.0485,0.0496,513.3340,None,0.000,0.000
30.692,1,-0.0121,0.0501,0.0515,288.4258,None,0.000,0.000
30.720,1,-0.0130,0.0504,0.0521,660.7057,None,0.000,0.000
30.748,1,-0.0136,0.0496,0.0514,208.2800,None,0.000,0.000
30.775,1,-0.0116,0.0503,0.0516,655.5174,None,0.000,0.000
30.803,1,-0.0097,0.0496,0.0506,504.1167,None,0.000,0.000
30.831,1,-0.0066,0.0490,0.0494,334.2057,None,0.000,0.000
30.859,1,-0.0034,0.0487,0.0488,275.7537,None,0.000,0.000
30.887,1,-0.0013,0.0475,0.0475,243.6647,None,0.000,0.000
30.915,1,0.0022,0.0458,0.0459,478.0268,None,0.000,0.000
30.943,1,0.0050,0.0436,0.0439,351.0561,None,0.000,0.000
30.970,1,0.0063,0.0422,0.0427,476.8994,None,0.000,0.000
30.999,1,0.0088,0.0412,0.0421,438.0748,None,0.000,0.000
31.026,1,0.0108,0.0386,0.0401,462.3934,None,0.000,0.000
31.054,1,0.0115,0.0365,0.0383,562.0673,None,0.000,0.000
31.082,1,0.0123,0.0354,0.0375,171.4001,None,0.000,0.000
31.110,1,0.0132,0.0335,0.0360,490.2274,None,0.000,0.000
31.138,1,0.0140,0.0313,0.0343,230.4475,None,0.000,0.000
31.166,1,0.0145,0.0298,0.0331,251.0835,None,0.000,0.000
31.193,1,0.0149,0.0281,0.0318,273.7993,None,0.000,0.000
31.221,1,0.0154,0.0261,0.0303,35.2123,None,0.000,0.000
31.249,1,0.0159,0.0248,0.0295,226.5224,None,0.000,0.000
31.277,1,0.0165,0.0235,0.0287,186.5143,None,0.000,0.000
31.298,1,0.0168,0.0227,0.0282,104.4075,None,0.000,0.000
31.319,1,0.0176,0.0212,0.0276,208.0222,None,0.000,0.000
31.347,1,0.0185,0.0203,0.0274,218.9388,None,0.000,0.000
31.374,1,0.0191,0.0196,0.0274,77.6761,None,0.000,0.000
31.402,1,0.0196,0.0186,0.0270,187.1514,None,0.000,0.000
31.422,1,0.0199,0.0182,0.0269,146.4246,None,0.000,0.000
31.454,1,0.0204,0.0174,0.0268,130.2218,None,0.000,0.000
31.486,1,0.0203,0.0162,0.0260,110.4590,None,0.000,0.000
31.514,1,0.0201,0.0152,0.0252,112.9319,None,0.000,0.000
31.548,1,0.0198,0.0143,0.0244,75.0078,None,0.000,0.000
31.572,1,0.0197,0.0134,0.0238,46.9226,None,0.000,0.000
31.597,1,0.0203,0.0126,0.0239,109.8895,None,0.000,0.000
31.625,1,0.0210,0.0114,0.0239,136.1036,None,0.000,0.000
31.652,1,0.0214,0.0103,0.0237,205.1935,None,0.000,0.000
31.681,1,0.0215,0.0099,0.0236,109.1761,None,0.000,0.000
31.708,1,0.0218,0.0092,0.0237,265.6929,None,0.000,0.000
31.736,1,0.0223,0.0083,0.0238,16.9536,None,0.000,0.000
31.764,1,0.0231,0.0079,0.0244,216.9468,None,0.000,0.000
31.792,1,0.0237,0.0077,0.0249,181.9758,Orb Spawned,0.000,0.000
31.820,1,0.0242,0.0076,0.0254,44.7398,None,0.000,0.000
31.848,1,0.0246,0.0081,0.0259,88.2781,None,0.000,0.000
31.876,1,0.0250,0.0090,0.0266,61.7633,None,0.000,0.000
31.903,1,0.0255,0.0095,0.0273,194.4409,None,0.000,0.000
31.931,1,0.0260,0.0101,0.0279,142.9342,None,0.000,0.000
31.959,1,0.0262,0.0110,0.0285,132.6112,None,0.000,0.000
31.987,1,0.0269,0.0118,0.0294,161.7870,None,0.000,0.000
32.015,1,0.0273,0.0121,0.0299,151.4474,None,0.000,0.000
32.042,1,0.0278,0.0126,0.0305,208.3074,None,0.000,0.000
32.070,1,0.0283,0.0133,0.0313,34.6932,None,0.000,0.000
32.098,1,0.0289,0.0137,0.0320,153.6500,None,0.000,0.000
32.126,1,0.0297,0.0142,0.0330,63.0054,None,0.000,0.000
32.154,1,0.0306,0.0143,0.0338,63.6093,None,0.000,0.000
32.182,1,0.0311,0.0141,0.0341,49.0213,None,0.000,0.000
32.210,1,0.0323,0.0139,0.0351,211.0276,Movement Initiated,0.446,0.000
32.237,1,0.0328,0.0138,0.0356,170.9797,None,0.000,0.000
32.265,1,0.0337,0.0132,0.0362,258.7727,None,0.000,0.000
32.293,1,0.0352,0.0120,0.0372,77.9438,None,0.000,0.000
32.321,1,0.0367,0.0113,0.0384,333.7407,None,0.000,0.000
32.349,1,0.0380,0.0112,0.0396,125.8241,None,0.000,0.000
32.377,1,0.0393,0.0101,0.0405,649.4335,Hit,0.000,0.167
32.405,1,0.0396,0.0097,0.0408,540.9848,None,0.000,0.000
32.432,1,0.0397,0.0102,0.0410,171.1055,None,0.000,0.000
32.460,1,0.0397,0.0119,0.0414,234.8359,None,0.000,0.000
32.488,1,0.0384,0.0133,0.0406,330.6320,None,0.000,0.000
32.516,1,0.0376,0.0133,0.0398,379.6977,None,0.000,0.000
32.544,1,0.0369,0.0127,0.0390,288.8927,None,0.000,0.000
32.572,1,0.0352,0.0137,0.0378,738.3921,None,0.000,0.000
32.600,1,0.0345,0.0146,0.0375,548.5480,None,0.000,0.000
32.627,1,0.0343,0.0147,0.0373,285.4046,None,0.000,0.000
32.655,1,0.0336,0.0150,0.0368,308.2360,None,0.000,0.000
32.683,1,0.0331,0.0148,0.0363,105.8096,None,0.000,0.000
32.711,1,0.0337,0.0149,0.0368,176.0727,None,0.000,0.000
32.739,1,0.0337,0.0160,0.0373,319.9272,None,0.000,0.000
32.767,1,0.0335,0.0177,0.0379,118.8815,None,0.000,0.000
32.794,1,0.0342,0.0186,0.0390,535.2004,None,0.000,0.000
32.822,1,0.0346,0.0186,0.0393,276.5945,None,0.000,0.000
32.850,1,0.0346,0.0191,0.0395,458.9047,None,0.000,0.000
32.878,1,0.0352,0.0196,0.0403,214.3219,None,0.000,0.000
32.906,1,0.0354,0.0194,0.0404,247.3533,None,0.000,0.000
32.934,1,0.0355,0.0190,0.0402,140.4300,None,0.000,0.000
32.961,1,0.0356,0.0187,0.0402,72.8417,None,0.000,0.000
32.989,1,0.0355,0.0182,0.0399,101.8983,None,0.000,0.000
33.017,1,0.0355,0.0179,0.0397,144.7065,None,0.000,0.000
33.045,1,0.0356,0.0178,0.0398,44.3784,None,0.000,0.000
33.073,1,0.0356,0.0176,0.0397,115.4437,None,0.000,0.000
33.101,1,0.0357,0.0173,0.0397,30.5457,None,0.000,0.000
33.128,1,0.0359,0.0173,0.0399,55.0519,None,0.000,0.000
33.149,1,0.0360,0.0173,0.0399,43.9247,None,0.000,0.000
33.175,1,0.0358,0.0174,0.0398,30.5096,None,0.000,0.000
33.198,1,0.0358,0.0174,0.0397,28.8211,None,0.000,0.000
33.226,1,0.0357,0.0175,0.0398,34.8145,None,0.000,0.000
33.254,1,0.0356,0.0175,0.0396,44.3047,None,0.000,0.000
33.282,1,0.0354,0.0175,0.0395,57.4651,None,0.000,0.000
33.310,1,0.0354,0.0177,0.0395,56.6500,None,0.000,0.000
33.337,1,0.0355,0.0178,0.0397,60.4649,None,0.000,0.000
33.360,1,0.0356,0.0178,0.0398,36.2061,None,0.000,0.000
33.393,1,0.0360,0.0176,0.0401,67.6661,None,0.000,0.000
33.421,1,0.0363,0.0176,0.0403,153.5198,None,0.000,0.000
33.449,1,0.0364,0.0176,0.0404,89.8259,None,0.000,0.000
33.477,1,0.0366,0.0176,0.0406,39.8894,None,0.000,0.000
33.504,1,0.0366,0.0175,0.0406,43.6132,None,0.000,0.000
33.532,1,0.0365,0.0177,0.0406,65.7617,None,0.000,0.000
33.560,1,0.0365,0.0179,0.0406,47.4004,None,0.000,0.000
33.588,1,0.0365,0.0180,0.0407,119.1666,None,0.000,0.000
33.616,1,0.0366,0.0182,0.0408,93.7584,None,0.000,0.000
33.643,1,0.0369,0.0182,0.0412,63.2679,None,0.000,0.000
33.671,1,0.0372,0.0181,0.0414,67.4151,None,0.000,0.000
33.699,1,0.0373,0.0185,0.0416,218.8131,Orb Spawned,0.000,0.000
33.728,1,0.0376,0.0188,0.0420,208.2109,None,0.000,0.000
33.755,1,0.0379,0.0186,0.0422,132.0659,None,0.000,0.000
33.783,1,0.0380,0.0186,0.0423,169.0341,None,0.000,0.000
33.810,1,0.0381,0.0188,0.0425,35.4178,None,0.000,0.000
33.839,1,0.0380,0.0189,0.0424,71.7662,None,0.000,0.000
33.866,1,0.0377,0.0188,0.0422,36.7924,None,0.000,0.000
33.895,1,0.0374,0.0189,0.0419,93.9714,None,0.000,0.000
33.922,1,0.0371,0.0190,0.0417,75.9684,None,0.000,0.000
33.944,1,0.0369,0.0190,0.0415,40.5302,None,0.000,0.000
33.969,1,0.0366,0.0188,0.0411,52.6449,None,0.000,0.000
33.992,1,0.0359,0.0183,0.0403,10.3130,None,0.000,0.000
34.019,1,0.0348,0.0178,0.0391,142.8327,None,0.000,0.000
34.047,1,0.0337,0.0172,0.0379,253.6414,None,0.000,0.000
34.075,1,0.0323,0.0162,0.0361,239.0060,Movement Initiated,0.390,0.000
34.103,1,0.0315,0.0145,0.0347,234.3058,None,0.000,0.000
34.131,1,0.0305,0.0131,0.0332,192.2718,None,0.000,0.000
34.158,1,0.0290,0.0120,0.0314,133.8588,None,0.000,0.000
34.187,1,0.0287,0.0107,0.0306,433.9799,None,0.000,0.000
34.215,1,0.0284,0.0089,0.0297,299.6378,Hit,0.000,0.139
34.242,1,0.0275,0.0072,0.0285,187.4779,None,0.000,0.000
34.270,1,0.0269,0.0067,0.0278,184.8062,None,0.000,0.000
34.298,1,0.0245,0.0073,0.0256,287.9439,None,0.000,0.000
34.326,1,0.0206,0.0084,0.0223,105.0307,None,0.000,0.000
34.354,1,0.0168,0.0080,0.0186,1142.9720,None,0.000,0.000
34.382,1,0.0143,0.0066,0.0157,360.7049,None,0.000,0.000
34.409,1,0.0105,0.0074,0.0129,1358.8490,None,0.000,0.000
34.437,1,0.0084,0.0109,0.0137,665.7600,None,0.000,0.000
34.465,1,0.0079,0.0130,0.0152,683.8507,None,0.000,0.000
34.493,1,0.0069,0.0133,0.0150,258.1496,None,0.000,0.000
34.527,1,0.0077,0.0142,0.0161,476.6248,None,0.000,0.000
34.550,1,0.0084,0.0156,0.0177,252.5131,None,0.000,0.000
34.576,1,0.0095,0.0173,0.0197,89.5442,None,0.000,0.000
34.604,1,0.0114,0.0173,0.0208,686.8323,None,0.000,0.000
34.632,1,0.0128,0.0163,0.0207,445.8604,None,0.000,0.000
34.660,1,0.0137,0.0159,0.0210,389.1096,None,0.000,0.000
34.688,1,0.0146,0.0167,0.0222,133.4259,None,0.000,0.000
34.716,1,0.0164,0.0170,0.0236,447.6324,None,0.000,0.000
34.743,1,0.0186,0.0167,0.0250,175.9207,None,0.000,0.000
34.771,1,0.0207,0.0170,0.0268,191.9596,None,0.000,0.000
34.799,1,0.0214,0.0175,0.0277,211.5177,None,0.000,0.000
34.827,1,0.0225,0.0175,0.0285,467.3657,None,0.000,0.000
34.855,1,0.0234,0.0175,0.0292,121.0303,None,0.000,0.000
34.883,1,0.0238,0.0179,0.0298,291.9103,None,0.000,0.000
34.910,1,0.0245,0.0183,0.0305,246.8691,None,0.000,0.000
34.938,1,0.0254,0.0187,0.0315,17.3277,None,0.000,0.000
34.967,1,0.0257,0.0190,0.0320,147.7598,None,0.000,0.000
34.994,1,0.0263,0.0189,0.0324,229.8380,None,0.000,0.000
35.022,1,0.0264,0.0187,0.0324,147.1675,None,0.000,0.000
35.050,1,0.0265,0.0186,0.0324,81.0887,None,0.000,0.000
35.078,1,0.0267,0.0185,0.0325,81.8538,None,0.000,0.000
35.106,1,0.0266,0.0183,0.0323,59.5164,None,0.000,0.000
35.134,1,0.0265,0.0184,0.0323,58.4882,None,0.000,0.000
35.161,1,0.0266,0.0183,0.0323,60.8386,None,0.000,0.000
35.189,1,0.0268,0.0181,0.0323,19.2456,None,0.000,0.000
35.217,1,0.0270,0.0181,0.0325,88.2083,None,0.000,0.000
35.245,1,0.0271,0.0184,0.0327,70.7523,None,0.000,0.000
35.273,1,0.0273,0.0187,0.0331,69.9589,None,0.000,0.000
35.300,1,0.0277,0.0187,0.0334,114.6750,None,0.000,0.000
